362.333	31.1	22.833	25.45	329.875	31.167	32.15	24.8	86	413.125	15.417	128.786	65.2	31.438	254.5
318.875	27.7	22.25	23.643	309.333	30.3	30.938	24.313	77.75	357.714	13.083	117.167	60.333	27.714	204.875
434.7	40.3	23.667	28.813	417.625	43.2	39.875	35	106.3	412.357	13.917	145.5	83	34.75	306.9
415.667	50.4	23.667	28.143	403.375	55.4	35.357	29.25	116	424.357	16.3	126.833	74.333	34.357	374.125
336.783	48.4	23.875	29.75	310.806	56.6	39.786	29.929	93.237	374.5	17.3	107.417	64.625	34.286	300.625
329.137	42.25	23.875	29.468	292.076	52.5	38.833	30.333	94.164	399.875	16.833	100	59.75	34	261.05
328.778	37.125	22.167	26.286	267.427	48.667	35.286	27.786	83.318	413.667	16.5	82.5	54.333	34.667	247.5
342.406	38.688	21.813	26.214	257.398	47.2	37.417	29	78.744	402.7	16.1	77.792	51.5	40.083	265.875
246.643	27.4	20.833	24.048	190.864	36.5	29.929	26.286	65.936	342.214	13.5	54.417	42.833	37	209.81
280.376	38.95	22.417	22.417	228.643	40.688	29.831	28.25	73.052	347.857	15.333	71.4	52.626	38.574	197
254.286	36.25	21	19.208	178.966	38.75	23.964	27.125	60.006	279.5	16.625	66.5	47.501	37.643	167.429
224.904	33.5	19.625	19.125	167.75	38.167	25.083	26.25	62.694	268.625	15.5	67.667	40.625	38.875	155.5
176.844	36.625	20.625	17.25	148.558	37.35	22.083	23	61.052	231.375	16.75	62.5	40.001	31.625	156.75
106.252	32.1	19.25	18	91.953	34.85	23.042	24	45.899	192.5	16.667	46.9	33.667	36.083	121.188
145.877	32.6	19.1	21	138.603	35.958	23.917	28.286	68.139	190.1	21	57.5	42.55	43	146.125
126.055	31.5	19.875	20.571	124.556	34.9	22.667	26.563	63.786	179.5	21	49.917	47.452	37.333	136
189.434	36.833	21.4	22	178.783	36.417	23.929	29.563	87.369	205.929	22.75	70.25	56.2	39.5	220.5
173.284	44.125	20.75	24.607	179.064	44.625	25.313	33.214	81.167	234.688	28.625	68.417	76.252	42.813	293.821
138.746	32.417	20.5	21.4	143.125	36.333	23.9	28.2	56.393	188.2	20.5	53.083	56.168	38.25	219.8
123.083	32.3	21.5	21.2	130.25	35.5	25	27.7	49.3	178	18.5	50.208	54.001	36.875	195.875
135.5	31.042	22.25	20.071	145.188	36.55	23.571	26.321	56.75	171.429	18.2	57.571	63.15	43.15	217.759
112.566	20.219	21.688	17.625	125.938	24.143	27.211	24	45.232	137.1	14.626	50.696	49.333	36.417	182.75
110.833	20.321	21.1	14.5	123.611	21.917	21.333	19.167	47.1	131.271	13.501	51.333	50.625	30.5	183.571
99.657	17.167	18.5	12.5	113.9	20.25	17.625	17.25	40.5	121.827	13.127	43.9	42.333	27.5	160.875
99.599	18.872	16.835	11	114.729	19.625	18.897	18.054	43	121.643	13.334	45.708	37.619	35.976	164.554
96.125	19.186	16.628	11.143	114.93	18.938	17.527	17.813	45.251	121.806	14.001	48.417	38.125	39.708	178.901
84.688	18.026	15.347	10.958	96.82	18.75	17.203	17.048	41.75	120.833	12.334	48.059	36.791	41.632	175.15
70.5	14.5	14.333	10.125	84.625	16.814	14.25	13.625	33.5	108.5	8.168	41	30.5	37.333	165.201
62.917	13.45	13.366	12.875	79	15.9	16.157	14.45	28.82	102.192	8.126	38.833	25.25	38.283	146.6
72.45	13.85	13.167	12.417	81.375	15.5	16.643	16.029	35.333	110.357	8.667	43.1	28.44	37.967	145.752
122.817	27.283	20.333	26.208	154.5	27.101	32.94	37.23	58.5	211.067	13.752	77.402	66	60.495	209.967
103.833	29.167	20.5	27.167	144.375	32.336	33.667	37.667	61	182.5	14.336	84.167	58.833	61.667	201.835
85.75	29.505	17.573	18.833	117.87	30.168	22.997	24.665	48.835	142.822	14.336	72.804	49.599	42.731	176.701
81.775	30.934	19.2	19.5	117.566	30.669	24.825	24.931	48	132.818	12.168	68.229	38.096	42.325	162.432
96.875	68.091	35.7	33.833	135.236	63.834	39.721	45.264	66.441	159.678	23.835	95.338	62.929	61.969	181.229
101.83	71.835	31.708	28.75	127.49	65.836	45.327	41.993	69.332	152.497	23.503	88.17	72.742	54.833	167.339
135.66	118.107	65	56.094	182.165	92.835	76.033	72.432	111.023	209.926	47.501	109.861	158.262	89.67	206.969
148.954	165.375	60.081	63.995	192	106.835	84.267	82.959	120.388	241.066	65.835	131.589	202.647	103.568	247.095
178.766	180.925	76.25	80.967	218.975	131.334	96.894	98.764	131.5	242.658	73.002	148.173	208.066	110.226	308.532
116.75	124.832	56.812	43.759	157.165	80.169	64.127	65.759	84.901	195.561	36.502	102.231	135.898	69.731	239.502
86.3	125.267	45.84	49.833	116.193	73.669	75.34	77.244	77.233	223.878	40.503	85.482	160.264	80.03	241.764
118.434	159.234	55.32	73.528	160.665	94.502	103.853	111.98	113.563	261.647	50.502	107.827	190.571	132.32	308.935
116.575	159.269	61.17	55.165	144.835	82.502	86.729	97.759	104.401	224.665	51.336	100.016	160.335	106.695	254.007
130.65	185.5	60.16	65.003	160.071	89.502	116.104	126.939	117.769	240.599	67.669	132.167	173.566	135	264.28
181.731	227.83	110.858	89.665	203.82	139.002	175.536	178.705	148.335	284.939	74.335	259.92	211.508	176.792	299.801
330.128	422.714	212.605	166.114	336.589	310.001	379.461	235.883	318.376	475.178	183.501	615.688	370.573	228.001	478.048
326.75	500.335	215.792	170.096	341.908	412.503	366.939	268.743	316.985	416.149	221.002	714.367	405	303.182	430.561
300.51	514.039	201.995	201.197	309.175	441.167	327.108	230.058	292.604	389.563	256.002	741.155	393.556	255.264	421.823
342.667	498.384	224.909	220.053	365.264	417.383	326.926	232.731	353.114	380.763	276.667	723.62	425.13	242.587	425.761
401.322	601.99	265.798	247.671	476.167	529.036	432.475	304.041	457.38	446.29	367.668	762.084	458.624	298.859	488.122
326.044	490.683	211.5	165.025	401.672	391.502	332.38	241.972	385.76	378.603	286.002	503.049	364.284	238.489	401.377
272.253	396.142	155.806	126.928	301.866	293.51	256.284	182.563	294.29	294.818	202.002	360.124	250.071	188.999	297.528
192.368	315.113	145.37	87.579	222.965	238.745	166.174	116.185	220.719	228.72	181.669	309.111	234.736	121.735	269.719
176.255	409.342	123.977	77.332	206.914	316.989	183.568	109.01	207.173	215.564	171.002	336.443	213.054	111.728	257.163
132.33	267.818	82.437	58.779	171.833	244.13	129.724	77.665	162.849	179.189	129.334	265.287	159.108	79.832	210.896
136.945	249.571	81.243	80.402	170.126	231.668	136.488	97.338	177.15	188.454	123.336	272.362	165.163	93.973	212.686
127.559	181.198	71.635	69.335	157.255	193.335	102.951	83.914	158.262	180.027	123.168	210.559	142.773	86.372	194.552
138.868	204.33	69.135	79.168	167.796	258.669	95.253	99.779	168.692	179.176	114.668	188.727	147.039	111.484	188.013
130.133	238.825	74.592	84.892	153.451	233.149	106.654	111.25	148.929	190.256	132.93	212.004	170.983	111.755	209.839
122.52	231.555	68.32	72.28	142.942	233.002	87.162	88.372	133.782	173.067	132.002	185.52	142.411	94.6	183.775
140.811	248.608	72.654	82.69	164.655	246.661	105.731	103.87	146.201	181.562	135.921	191.562	160.193	113.531	192.991
129.778	249.524	76.226	80.111	156.866	239.977	107.313	104.555	126.326	186.485	130.058	177.683	155.471	118.632	190.265
